Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
aap,cluster,,stackrox,CVE-2023-36632,Not Fixable,Moderate,7.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-36632,"DOCUMENTATION: A vulnerability was found in Python. This issue occurs in the legacy email.utils.parseaddr function in Python that allows attackers to trigger a ""RecursionError: maximum recursion depth exceeded while calling a Python object"" via a crafted argument. This argument is plausibly an untrusted value from an application's input data that was supposed to contain a name and an e-mail address. 
            STATEMENT: Versions of python36:3.6/python36 as shipped with Red Hat Enterprise Linux 8 are marked as 'Not affected' as they just provide ""symlinks"" to the main python3 component, which provides the actual interpreter of the Python programming language.

The email.utils.parseaddr is categorized as a Legacy API in the documentation of the Python email package. Applications should instead use the email.parser.BytesParser or email.parser.Parser class."
aap,cluster,,stackrox,CVE-2023-4408,Not Fixable,Important,7.5,2%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2023-4408,"DOCUMENTATION: A flaw was found in the bind package. This issue may allow a remote attacker with no specific privileges to craft a specially long DNS message leading to an excessive and uncontrolled CPU usage, the server being unavailable, and a Denial of Service. 
            
            MITIGATION: Currently, there is no available mitigation besides updating the bind package to the version containing the fix."
aap,cluster,,stackrox,CVE-2023-50387,Not Fixable,Important,7.5,2%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2023-50387,"DOCUMENTATION: A flaw was found in the bind9 package. Processing specially crafted responses coming from DNSSEC-signed zones can lead to uncontrolled CPU usage, leading to a Denial of Service in the DNSSEC-validating resolver side. 
            
            MITIGATION: There are no mitigations for this issue that meet Red Hat's secure workaround criteria. Updating the package to the version containing the fix is recommended."
aap,cluster,,stackrox,CVE-2023-50868,Not Fixable,Important,7.5,2%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2023-50868,"DOCUMENTATION: A flaw was found in bind9. By flooding a DNSSEC resolver with responses coming from a DNSEC-signed zone using NSEC3, an attacker can lead the targeted resolver to a CPU exhaustion, further leading to a Denial of Service on the targeted host. 
            
            MITIGATION: There are no mitigations for this issue that meet Red Hat's secure workaround criteria. Updating the package to the version containing the fix is recommended."
aap,cluster,,stackrox,CVE-2023-52425,Not Fixable,Moderate,7.5,3%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2023-52425,"DOCUMENTATION: A flaw was found in Expat (libexpat). When parsing a large token that requires multiple buffer fills to complete, Expat has to re-parse the token from start numerous times. This process may trigger excessive resource consumption, leading to a denial of service. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,CVE-2024-25062,Not Fixable,Moderate,7.5,14%,3.60,,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/security/cve/CVE-2024-25062,"DOCUMENTATION: A use-after-free flaw was found in libxml2. When using the XML Reader interface with DTD validation and XInclude expansion enabled, processing crafted XML documents can lead to an xmlValidatePopElement use-after-free. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,RHSA-2024:0627,Not Fixable,Moderate,7.5,14%,3.60,2024-01-31T00:00:00Z,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/errata/RHSA-2024:0627,"The gnutls packages provide the GNU Transport Layer Security (GnuTLS) library, which implements cryptographic algorithms and protocols such as SSL, TLS, and DTLS.

Security Fix(es):

* gnutls: incomplete fix for CVE-2023-5981 (CVE-2024-0553)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,stackrox,RHSA-2024:0889,Not Fixable,Moderate,7.5,1%,3.60,2024-02-20T00:00:00Z,2024-02-26T11:16:47.527875109Z,https://access.redhat.com/errata/RHSA-2024:0889,"Oniguruma is a regular expressions library that supports a variety of character encodings. 

Security Fix(es):

* oniguruma: Use-after-free in onig_new_deluxe() in regext.c (CVE-2019-13224)

* oniguruma: Stack exhaustion in regcomp.c because of recursion in regparse.c (CVE-2019-16163)

* oniguruma: integer overflow in search_in_range function in regexec.c leads to out-of-bounds read (CVE-2019-19012)

* oniguruma: Heap-based buffer over-read in function gb18030_mbc_enc_len in file gb18030.c (CVE-2019-19203)

* oniguruma: Heap-based buffer over-read in function fetch_interval_quantifier in regparse.c (CVE-2019-19204)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,stackrox,CVE-2023-31484,Not Fixable,Moderate,7.4,2%,5.20,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-31484,"DOCUMENTATION: A flaw was found in Perl's CPAN, which doesn't check TLS certificates when downloading content. This happens due to `verify_SSL` missing when suing the `HTTP::Tiny` library during the connection. This may allow an attacker to inject into the network path and perform a Man-In-The-Middle attack, causing confidentiality or integrity issues."
aap,cluster,,stackrox,CVE-2021-3927,Not Fixable,Low,7.3,3%,5.50,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2021-3927,"DOCUMENTATION: A flaw was found in vim. A possible heap-based buffer overflow could allow an attacker to input a specially crafted file leading to a crash or code execution. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability. 
            
            MITIGATION: Do not run untrusted vim scripts with -s {scriptin} as it is never safe to do so."
aap,cluster,,stackrox,CVE-2022-48338,Not Fixable,Moderate,7.3,2%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-48338,"DOCUMENTATION: A flaw was found in the Emacs package. A malicious ruby source file may cause a local command injection. 
            STATEMENT: This vulnerability is only triggered when a local user runs Emacs with untrusted input. For this reason, this flaw has been rated with a Moderate security impact."
aap,cluster,,stackrox,CVE-2023-0049,Not Fixable,Low,7.3,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-0049,"DOCUMENTATION: A flaw was found in vim, which is vulnerable to an out-of-bounds read in the build_stl_str_hl function. This flaw allows a specially crafted file to cause information disclosure, data integrity corruption, or crash the software. 
            
            MITIGATION: Do not run vim with -s [scriptin] on untrusted scripts."
aap,cluster,,stackrox,CVE-2023-0288,Not Fixable,Low,7.3,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-0288,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1189. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the user has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it."
aap,cluster,,stackrox,CVE-2023-1127,Not Fixable,Low,7.3,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-1127,"DOCUMENTATION: A flaw was found in Vim. A division by zero in the scrolldown function may lead to a denial of service, modified memory, and possibly remote execution. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/"
aap,cluster,,stackrox,CVE-2023-4735,Not Fixable,Low,7.3,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4735,DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Out-of-bounds Write in GitHub repository vim/vim prior to 9.0.1847.
aap,cluster,,stackrox,CVE-2024-24806,Not Fixable,Moderate,7.3,2%,3.40,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2024-24806,"DOCUMENTATION: A server-side request forgery (SSRF) flaw was found in the libuv package due to how the `hostname_ascii` variable is handled in `uv_getaddrinfo` and `uv__idna_toascii`. When the hostname exceeds 256 characters, it gets truncated without a terminating null byte. As a result, attackers may be able to access internal APIs or for websites that allow users to have `username.example.com` pages. Internal services that crawl or cache these user pages can be exposed to SSRF attacks if a malicious user chooses a long vulnerable username. This issue could allow an attacker to craft payloads that resolve to unintended IP addresses, bypassing developer checks. 
            STATEMENT: The CVE-2024-24806 vulnerability in libuv, can be classified as a moderate severity issue rather than critical due to several mitigating factors. Firstly, the exploit requires specific conditions to be met, including the use of hostnames exceeding 256 characters, limiting its applicability. Additionally, the vulnerability primarily exposes servers to SSRF attacks and unauthorized access to internal APIs, rather than facilitating direct system compromise or data exfiltration. Furthermore, the exploit's detection and exploitation require a degree of sophistication, reducing the likelihood of widespread exploitation. While the potential impact on systems leveraging libuv is notable, prudent security measures, such as network controls and vigilant monitoring, can effectively mitigate the risk, thus warranting a moderate severity classification.
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,CVE-2021-4166,Not Fixable,Low,7.1,3%,5.20,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2021-4166,DOCUMENTATION: A flaw was found in vim. A possible heap-based buffer overflow could allow an attacker to input a specially crafted file leading to a crash or code execution.
aap,cluster,,stackrox,CVE-2022-2287,Not Fixable,Low,7.1,3%,5.20,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-2287,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Out-of-bounds Read in GitHub repository vim/vim prior to 9.0. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
aap,cluster,,stackrox,CVE-2023-2953,Not Fixable,Low,7.1,14%,4.20,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2023-2953,DOCUMENTATION: A vulnerability was found in openldap that can cause a null pointer dereference in the ber_memalloc_x() function.
aap,cluster,,stackrox,CVE-2005-2541,Not Fixable,Moderate,7.0,9%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2005-2541,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Tar 1.15.1 does not properly warn the user when extracting setuid or setgid files, which may allow local users or remote attackers to gain privileges. 
            STATEMENT: This CVE was assigned to what is the documented and expected behaviour of tar.  There are currently no plans to change tar behaviour to strip setuid and setgid bits when extracting archives."
aap,cluster,,stackrox,CVE-2020-35512,Not Fixable,Low,7.0,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2020-35512,"DOCUMENTATION: A use-after-free flaw was found in D-Bus when a system has multiple usernames sharing the same UID. When a set of policy rules references these usernames, D-Bus may free some memory in the heap, which is still used by data structures necessary for the other usernames sharing the UID, possibly leading to a crash or other undefined behaviors. 
            STATEMENT: Regarding the concern with D-Bus, users with the same UID are treated as the same user. As in Linux, multiple assumptions are made based on the fact that a user is identified by its UID. It is not advisable to have multiple users with different privileges and the same UID on systems where D-Bus is used. For these reasons, this vulnerability has been rated as having Low Impact."
aap,cluster,,stackrox,CVE-2022-3705,Not Fixable,Low,7.0,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-3705,"DOCUMENTATION: A use-after-free flaw was found in the qf_update_buffer function in vim. This issue allows a specially crafted file to crash a program, use unexpected values, or execute code. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/"
aap,cluster,,stackrox,CVE-2022-48624,Not Fixable,Moderate,7.0,3%,5.90,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2022-48624,"DOCUMENTATION: A flaw was found in less. The close_altfile() function in filename.c omits shell_quote calls for LESSCLOSE, a command line to invoke the optional input postprocessor. This issue could lead to an OS command injection vulnerability and arbitrary command execution on the host operating system. 
            STATEMENT: To exploit this issue, an attacker needs the ability to influence the LESSCLOSE environment variable. This requirement makes this CVE a Moderate impact CVE."
aap,cluster,,stackrox,CVE-2023-4752,Not Fixable,Low,7.0,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4752,"DOCUMENTATION: A flaw was found in Vim, where it is vulnerable to a use-after-free in the ins_compl_get_exp function. This flaw allows a specially crafted file to crash software, use unexpected values, or possibly execute code when opened in Vim. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it."
aap,cluster,,stackrox,CVE-2022-0351,Not Fixable,Low,6.6,3%,4.70,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0351,"DOCUMENTATION: A flaw was found in vim. The vulnerability occurs due to too many recursions, which can lead to a segmentation fault. This flaw allows an attacker to input a specially crafted file, leading to a crash or code execution."
aap,cluster,,stackrox,CVE-2020-19185,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19185,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2020-19186,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19186,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a buffer over-read, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2020-19187,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19187,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2020-19188,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19188,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a stack-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2020-19189,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19189,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2020-19190,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19190,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2021-4209,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2021-4209,"DOCUMENTATION: A NULL pointer dereference flaw was found in GnuTLS. As Nettle's hash update functions internally call memcpy, providing zero-length input may cause undefined behavior. This flaw leads to a denial of service after authentication in rare circumstances. 
            STATEMENT: According to the analysis on the upstream issue, this flaw has been rated as having a security impact of Low.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base, or stability."
aap,cluster,,stackrox,CVE-2022-23990,Not Fixable,Moderate,6.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-23990,"DOCUMENTATION: A flaw was found in expat. The vulnerability occurs due to large content in element type declarations when there is an element declaration handler present which leads to an integer overflow. This flaw allows an attacker to inject an unsigned integer, leading to a crash or a denial of service. 
            STATEMENT: Red Hat Product Security marked this flaw as Moderate Impact because the vulnerability includes a flaw that is present in a program’s source code but to which no current or theoretically possible, but unproven, exploitation vectors exist or were found during the technical analysis of the flaw."
aap,cluster,,stackrox,CVE-2023-2650,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-2650,"DOCUMENTATION: A flaw was found in OpenSSL resulting in a possible denial of service while translating ASN.1 object identifiers. Applications that use OBJ_obj2txt() directly, or use any of the OpenSSL subsystems OCSP, PKCS7/SMIME, CMS, CMP/CRMF or TS with no message size limit may experience long delays when processing messages, which may lead to a denial of service. 
            STATEMENT: CVE-2023-2650 can't cause DoS on machines with OpenSSL 1.1.1 and so is considered LOW for RHEL 8."
aap,cluster,,stackrox,CVE-2023-32611,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-32611,"DOCUMENTATION: A flaw was found in GLib. GVariant deserialization is vulnerable to a slowdown issue where a crafted GVariant can cause excessive processing, leading to denial of service. 
            STATEMENT: This vulnerability allows for a denial of service attack to be performed against applications that process  untrusted GVariant input, compromising application availability by consuming excessive processing time or utilizing a large quantity of memory. The most likely threat is from a local user, which may be possible depending on the configuration of the service and the format of parameters that it expects. While a remote attack is possible if the application is configured to read GVariants over a network connection, this is not the default configuration which makes the likelihood low. Because the most widely available attack vector is local and the consequences are limited to denial of service, Red Hat Product Security rates the impact as Low."
aap,cluster,,stackrox,CVE-2023-32665,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-32665,"DOCUMENTATION: A flaw was found in GLib. GVariant deserialization is vulnerable to an exponential blowup issue where a crafted GVariant can cause excessive processing, leading to denial of service. 
            STATEMENT: This vulnerability allows for a denial of service attack to be performed against applications that process  untrusted GVariant input, compromising application availability by consuming excessive processing time or utilizing a large quantity of memory. The most likely threat is from a local user, which may be possible depending on the configuration of the service and the format of parameters that it expects. While a remote attack is possible if the application is configured to read GVariants over a network connection, this is not the default configuration which makes the likelihood low. Because the most widely available attack vector is local and the consequences are limited to denial of service, Red Hat Product Security rates the impact as Low."
aap,cluster,,stackrox,CVE-2023-50495,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-50495,"DOCUMENTATION: A vulnerability was found in the NCurses package, where a segmentation fault may be triggered through _nc_wrap_entry(). 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,CVE-2023-5455,Not Fixable,Moderate,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-5455,"DOCUMENTATION: A Cross-site request forgery vulnerability exists in ipa/session/login_password in all supported versions of IPA. This flaw allows an attacker to trick the user into submitting a request that could perform actions as the user, resulting in a loss of confidentiality and system integrity. During community penetration testing it was found that for certain HTTP end-points FreeIPA does not ensure CSRF protection. Due to implementation details one cannot use this flaw for reflection of a cookie representing already logged-in user. An attacker would always have to go through a new authentication attempt. 
            STATEMENT: The CSRF vulnerability in ipa/session/login_password is considered a moderate issue due to the need for the attacker to trick users into submitting a request. This implies that exploitation requires user interaction for a new authentication attempt, rather than reflecting a cookie for an already logged-in user. While the vulnerability could result in a loss of confidentiality and system integrity, the specific actions and their severity are not explicitly detailed. The moderate classification suggests that, while serious, the limitations on exploitation conditions and potential impact contribute to a moderate overall severity.
            MITIGATION: Red Hat has investigated whether a possible mitigation exists for this issue, and has not been able to identify a practical example. Please update the affected package as soon as possible."
aap,cluster,,stackrox,RHSA-2024:0647,Not Fixable,Moderate,6.5,10%,5.90,2024-02-01T00:00:00Z,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/errata/RHSA-2024:0647,"The RPM Package Manager (RPM) is a command-line driven package management system capable of installing, uninstalling, verifying, querying, and updating software packages.

Security Fix(es):

* rpm: TOCTOU race in checks for unsafe symlinks (CVE-2021-35937)

* rpm: races with chown/chmod/capabilities calls during installation (CVE-2021-35938)

* rpm: checks for unsafe symlinks are not performed for intermediary directories (CVE-2021-35939)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,stackrox,RHSA-2024:0768,Not Fixable,Moderate,6.5,2%,3.60,2024-02-12T00:00:00Z,2024-02-28T06:54:52.70078976Z,https://access.redhat.com/errata/RHSA-2024:0768,"The libmaxminddb package contains the MaxMind DB library.

Security Fix(es):

* libmaxminddb: improper initialization in dump_entry_data_list() in maxminddb.c (CVE-2020-28241)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,stackrox,CVE-2018-20839,Not Fixable,Moderate,6.4,14%,5.90,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2018-20839,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: systemd 242 changes the VT1 mode upon a logout, which allows attackers to read cleartext passwords in certain circumstances, such as watching a shutdown, or using Ctrl-Alt-F1 and Ctrl-Alt-F2. This occurs because the KDGKBMODE (aka current keyboard mode) check is mishandled."
aap,cluster,,stackrox,CVE-2021-43618,Not Fixable,Moderate,6.2,14%,3.60,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2021-43618,"DOCUMENTATION: A flaw was found in gmp. An integer overflow vulnerability could allow an attacker to input an integer value leading to a crash. The highest threat from this vulnerability is to system availability. 
            STATEMENT: Exploitation is only possible on 32-bit systems. The susceptible GMP package is not tethered to the network stack, so it can only be exploited via a file already on the local system. This can be achieved either by the attacker gaining local login credentials or alternatively; by tricking a user into loading then executing a malicious file. Because of these combined reasons Red Hat Product Security rates the impact as Moderate."
aap,cluster,,stackrox,CVE-2022-3219,Not Fixable,Low,6.2,14%,3.60,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2022-3219,DOCUMENTATION: A vulnerability was found in GnuPG. GnuPG can spin on a relatively small input by crafting a public key with thousands of signatures attached and compressed down to a few kilobytes. This issue can potentially cause a denial of service.
aap,cluster,,stackrox,CVE-2022-0235,Not Fixable,Moderate,6.1,3%,4.00,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0235,"DOCUMENTATION: A flaw was found in node-fetch. When following a redirect to a third-party domain, node-fetch was forwarding sensitive headers such as ""Authorization,"" ""WWW-Authenticate,"" and ""Cookie"" to potentially untrusted targets. This flaw leads to the exposure of sensitive information to an unauthorized actor. 
            STATEMENT: This flaw is out of support scope for dotnet-5.0. For more information about Dotnet product support scope, please see https://access.redhat.com/support/policy/updates/net-core"
aap,cluster,,stackrox,CVE-2022-1720,Not Fixable,Low,6.1,3%,4.20,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-1720,"DOCUMENTATION: A heap buffer over-read vulnerability was found in Vim's grab_file_name() function of the src/findfile.c file. This flaw occurs because the function reads after the NULL terminates the line with ""gf"" in Visual block mode. This flaw allows an attacker to trick a user into opening a specially crafted file, triggering a heap buffer over-read vulnerability that causes an application to crash and corrupt memory. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6 and 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
aap,cluster,,stackrox,CVE-2022-3153,Not Fixable,Low,6.1,3%,4.20,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-3153,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.0404. 
            STATEMENT: A flaw was found in vim, where it is vulnerable to a null-pointer-dereference in the vim_regcomp() function. This flaw allows a specially crafted file to crash a program or execute code."
aap,cluster,,stackrox,CVE-2023-4156,Not Fixable,Low,6.1,14%,4.20,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2023-4156,DOCUMENTATION: A heap out-of-bounds read flaw was found in builtin.c in the gawk package. This issue may lead to a crash and could be used to read sensitive information.
aap,cluster,,stackrox,CVE-2019-12904,Not Fixable,Moderate,5.9,14%,3.60,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2019-12904,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: ** DISPUTED ** In Libgcrypt 1.8.4, the C implementation of AES is vulnerable to a flush-and-reload side-channel attack because physical addresses are available to other processes. (The C implementation is used on platforms where an assembly-language implementation is unavailable.) NOTE: the vendor's position is that the issue report cannot be validated because there is no description of an attack."
